Customer_ID,Age,Income,Destination,Travel_Type,Enquiry_Date,Budget,Status,Age_Group,Income_Bracket
TE11454,29.0,181623.0,Singapore,Leisure,2025-09-29,74104,Closed,26-35,150K-250K
TE11455,45.0,160083.0,Kerala,Adventure,2025-04-01,49923,Contacted,36-45,150K-250K
TE11456,21.0,33580.0,Dubai,Adventure,2025-01-23,57529,Contacted,18-25,30K-60K
TE11457,65.0,155126.0,Manali,Leisure,2025-04-24,65872,Converted,56+,150K-250K
TE11458,39.0,26990.0,Kerala,Honeymoon,2025-12-28,60168,Converted,36-45,Below 30K
TE11459,30.0,45027.0,Goa,Leisure,2025-07-22,131470,New,26-35,30K-60K
TE11460,42.0,169666.0,Ladakh,Family,2025-01-20,84681,Contacted,36-45,150K-250K
TE11461,55.0,41791.0,Paris,Honeymoon,2025-12-22,66667,New,46-55,30K-60K
TE11462,33.0,96652.0,Paris,Business,2025-10-28,88744,Contacted,26-35,60K-100K
TE11463,20.0,154515.0,Dubai,Family,2025-07-17,108378,Converted,18-25,150K-250K
TE11464,20.0,170067.0,Kashmir,Family,2025-09-27,72938,Contacted,18-25,150K-250K
TE11465,58.0,121409.0,Manali,Honeymoon,2025-03-09,116569,Contacted,56+,100K-150K
TE11466,23.0,39813.0,Manali,Business,2025-08-04,40510,New,18-25,30K-60K
TE11467,48.0,203393.0,Manali,Adventure,2025-11-29,125996,Contacted,46-55,150K-250K
TE11468,36.0,238366.0,Singapore,Honeymoon,2025-06-09,84687,New,36-45,150K-250K
TE11469,55.0,224183.0,London,Family,2025-01-15,83320,Closed,46-55,150K-250K
TE11470,20.0,191656.0,Manali,Leisure,2025-10-03,60744,Contacted,18-25,150K-250K
TE11471,61.0,111315.0,Thailand,Honeymoon,2025-09-23,42025,Closed,56+,100K-150K
TE11472,51.0,221294.0,Dubai,Business,2025-09-27,26666,Contacted,46-55,150K-250K
TE11473,39.0,131257.0,Singapore,Leisure,2025-08-25,58303,Converted,36-45,100K-150K
TE11474,27.0,49661.0,Unknown,Leisure,2025-02-19,105569,New,26-35,30K-60K
TE11475,64.0,215327.0,Jaipur,Business,2025-02-11,51355,New,56+,150K-250K
TE11476,32.0,92277.0,Singapore,Family,2025-10-16,30804,New,26-35,60K-100K
TE11477,41.0,235779.0,Kerala,Adventure,2025-11-08,53183,New,36-45,150K-250K
TE11478,36.0,103456.0,Manali,Honeymoon,2025-01-29,71531,Closed,36-45,100K-150K
TE11479,29.0,219700.0,Ladakh,Adventure,2025-07-31,72907,Converted,26-35,150K-250K
TE11480,37.0,142624.0,London,Adventure,2025-07-02,80489,Contacted,36-45,100K-150K
TE11481,25.0,126436.0,Jaipur,Adventure,2025-05-08,121141,Contacted,18-25,100K-150K
TE11482,18.0,86873.0,Singapore,Family,2025-08-23,128724,Contacted,Under 18,60K-100K
TE11483,31.0,211883.0,Ladakh,Leisure,2025-11-29,155191,Contacted,26-35,150K-250K
TE11484,23.0,32066.0,Manali,Adventure,2025-10-27,28128,Converted,18-25,30K-60K
TE11485,37.0,126779.0,Thailand,Adventure,2025-02-25,55044,Contacted,36-45,100K-150K
TE11486,59.0,103580.0,Dubai,Leisure,2025-06-18,109447,Converted,56+,100K-150K
TE11487,25.0,144067.0,Bali,Honeymoon,2025-12-07,69109,New,18-25,100K-150K
TE11488,18.0,77055.0,Goa,Leisure,2025-03-28,115128,Closed,Under 18,60K-100K
TE11489,23.0,172186.0,Dubai,Business,2025-11-07,92249,New,18-25,150K-250K
TE11490,42.0,107534.0,Kerala,Leisure,2025-06-28,140272,Contacted,36-45,100K-150K
TE11491,31.0,61646.0,Kerala,Adventure,2025-07-09,121495,Closed,26-35,60K-100K
TE11492,41.0,63694.0,Thailand,Leisure,2025-04-02,122136,New,36-45,60K-100K
TE11493,19.0,179589.0,London,Adventure,2025-12-01,70584,New,18-25,150K-250K
TE11494,33.0,78760.0,Goa,Honeymoon,2025-07-12,81589,Contacted,26-35,60K-100K
TE11495,37.0,89283.0,Dubai,Leisure,2025-07-29,74316,Contacted,36-45,60K-100K
TE11496,38.0,163453.0,Dubai,Family,2025-06-18,32294,Closed,36-45,150K-250K
TE11497,44.0,94510.0,Jaipur,Honeymoon,2025-02-02,136512,Converted,36-45,60K-100K
TE11498,55.0,108052.0,Jaipur,Family,2025-10-12,111089,Contacted,46-55,100K-150K
TE11499,40.0,74719.0,Thailand,Leisure,2025-04-30,72924,Closed,36-45,60K-100K
TE11500,58.0,98129.0,Bali,Honeymoon,2025-03-29,130661,Contacted,56+,60K-100K
TE11501,43.0,178725.0,Goa,Leisure,2025-10-12,62937,Closed,36-45,150K-250K
TE11502,30.0,141866.0,Jaipur,Leisure,2025-03-14,20665,New,26-35,100K-150K
TE11503,28.0,249428.0,Kerala,Family,2025-09-06,120258,Contacted,26-35,150K-250K
TE11504,33.0,197072.0,Jaipur,Adventure,2025-06-22,40250,New,26-35,150K-250K
TE11505,46.0,21905.0,Goa,Leisure,2025-10-19,78148,New,46-55,Below 30K
TE11506,29.0,105897.0,Paris,Honeymoon,2025-01-19,92214,Converted,26-35,100K-150K
TE11507,61.0,85245.0,Paris,Family,2025-10-09,98491,New,56+,60K-100K
TE11508,41.0,154305.0,Manali,Business,2025-03-25,114694,Contacted,36-45,150K-250K
TE11509,59.0,79632.0,Bali,Family,2025-11-13,105330,Converted,56+,60K-100K
TE11510,50.0,242159.0,Dubai,Family,2025-05-09,104246,New,46-55,150K-250K
TE11511,34.0,87455.0,Kerala,Business,2025-01-03,57324,Contacted,26-35,60K-100K
TE11512,28.0,139099.0,Jaipur,Leisure,2025-06-27,95299,Converted,26-35,100K-150K
TE11513,53.0,46515.0,Thailand,Adventure,2025-01-20,32306,Closed,46-55,30K-60K
TE11514,33.0,229073.0,Goa,Honeymoon,2025-04-09,139675,New,26-35,150K-250K
TE11515,29.0,229550.0,Goa,Adventure,2025-09-18,35910,Closed,26-35,150K-250K
TE11516,62.0,202132.0,Dubai,Business,2025-07-24,72875,Converted,56+,150K-250K
TE11517,41.0,99578.0,Jaipur,Adventure,2025-09-15,38839,Converted,36-45,60K-100K
TE11518,20.0,31622.0,Dubai,Family,2025-11-16,59444,Contacted,18-25,30K-60K
TE11519,41.0,182944.0,Bali,Business,2025-06-20,85470,Converted,36-45,150K-250K
TE11520,40.0,117551.0,Manali,Adventure,2025-07-17,66493,Converted,36-45,100K-150K
TE11521,59.0,247768.0,Goa,Business,2025-01-22,125049,New,56+,150K-250K
TE11522,52.0,180010.0,Paris,Leisure,2025-04-15,92942,Closed,46-55,150K-250K
TE11523,27.0,142963.0,Bali,Adventure,2025-09-21,68798,Closed,26-35,100K-150K
TE11524,25.0,246918.0,Thailand,Family,2025-01-23,80325,Contacted,18-25,150K-250K
TE11525,46.0,203709.0,Bali,Family,2025-05-11,127690,Converted,46-55,150K-250K
TE11526,20.0,124343.0,Kerala,Business,2025-02-19,116810,Contacted,18-25,100K-150K
TE11527,33.0,22374.0,Bali,Business,2025-11-09,45143,Converted,26-35,Below 30K
TE11528,24.0,39526.0,Singapore,Honeymoon,2025-07-24,61177,Converted,18-25,30K-60K
TE11529,18.0,120942.0,Manali,Honeymoon,2025-08-23,101618,New,Under 18,100K-150K
TE11530,62.0,148386.0,Kerala,Adventure,2025-09-06,97368,New,56+,100K-150K
TE11531,22.0,24995.0,Bali,Business,2025-03-23,48237,New,18-25,Below 30K
TE11532,18.0,47362.0,Dubai,Honeymoon,2025-01-19,111219,Closed,Under 18,30K-60K
TE11533,62.0,181397.0,Singapore,Leisure,2025-05-25,53819,Contacted,56+,150K-250K
TE11534,27.0,192353.0,Jaipur,Business,2025-03-09,130634,Closed,26-35,150K-250K
TE11535,57.0,24916.0,Jaipur,Adventure,2025-04-28,103531,Contacted,56+,Below 30K
TE11536,19.0,135781.0,Goa,Family,2025-04-27,45383,New,18-25,100K-150K
TE11537,25.0,36786.0,Singapore,Family,2025-10-12,66482,Closed,18-25,30K-60K
TE11538,23.0,185836.0,Thailand,Business,2025-04-27,65874,Contacted,18-25,150K-250K
TE11539,51.0,211505.0,Manali,Adventure,2025-02-25,90596,Contacted,46-55,150K-250K
TE11540,47.0,219692.0,Paris,Adventure,2025-12-15,77861,New,46-55,150K-250K
TE11541,40.0,156777.0,Goa,Leisure,2025-01-18,44908,New,36-45,150K-250K
TE11542,29.0,163916.0,Goa,Adventure,2025-03-16,36201,New,26-35,150K-250K
TE11543,22.0,232970.0,London,Leisure,2025-05-07,104216,Contacted,18-25,150K-250K
TE11544,45.0,160086.0,Jaipur,Family,2025-01-23,95018,Contacted,36-45,150K-250K
TE11545,29.0,121536.0,Dubai,Business,2025-11-24,88694,New,26-35,100K-150K
TE11546,46.0,193061.0,Unknown,Family,2025-05-09,94476,New,46-55,150K-250K
TE11547,50.0,155075.0,London,Business,2025-10-12,63338,New,46-55,150K-250K
TE11548,58.0,213450.0,Manali,Business,2025-02-18,91440,Contacted,56+,150K-250K
TE11549,41.0,139731.0,Bali,Leisure,2025-07-09,173848,Closed,36-45,100K-150K
TE11550,18.0,219621.0,Dubai,Family,2025-02-16,126110,Contacted,Under 18,150K-250K
TE11551,31.0,28408.0,Goa,Family,2025-03-26,74906,New,26-35,Below 30K
TE11552,58.0,26451.0,Singapore,Adventure,2025-05-29,66682,Contacted,56+,Below 30K
TE11553,43.0,40977.0,Goa,Business,2025-11-11,10000,Closed,36-45,30K-60K
TE11554,47.0,147036.0,Singapore,Adventure,2025-04-22,122404,Converted,46-55,100K-150K
TE11555,39.0,182483.0,Manali,Leisure,2025-10-02,112531,Converted,36-45,150K-250K
TE11556,25.0,68174.0,Bali,Family,2025-02-03,65966,Closed,18-25,60K-100K
TE11557,61.0,54133.0,Bali,Adventure,2025-04-02,34890,Contacted,56+,30K-60K
TE11558,55.0,217601.0,Bali,Adventure,2025-08-08,44566,Closed,46-55,150K-250K
TE11559,65.0,192125.0,Goa,Family,2025-06-20,100554,New,56+,150K-250K
TE11560,59.0,168428.0,Bali,Honeymoon,2025-07-02,81873,Converted,56+,150K-250K
TE11561,31.0,131301.0,London,Adventure,2025-09-04,109206,Closed,26-35,100K-150K
TE11562,30.0,115492.0,Manali,Adventure,2025-01-29,88026,Closed,26-35,100K-150K
TE11563,29.0,22762.0,Unknown,Leisure,2025-09-11,118837,Contacted,26-35,Below 30K
TE11564,62.0,61640.0,Ladakh,Adventure,2025-11-11,97935,Converted,56+,60K-100K
TE11565,44.0,226103.0,Manali,Family,2025-10-06,114008,New,36-45,150K-250K
TE11566,39.0,96653.0,Singapore,Honeymoon,2025-04-14,11861,Contacted,36-45,60K-100K
TE11567,64.0,181454.0,Bali,Adventure,2025-05-08,41798,Contacted,56+,150K-250K
TE11568,46.0,181277.0,Goa,Leisure,2025-12-16,72248,Contacted,46-55,150K-250K
TE11569,61.0,89786.0,Kerala,Family,2025-10-15,122785,Converted,56+,60K-100K
TE11570,65.0,65411.0,Kerala,Honeymoon,2025-12-06,150819,New,56+,60K-100K
TE11571,21.0,178467.0,Dubai,Leisure,2025-11-29,79252,New,18-25,150K-250K
TE11572,35.0,39711.0,Thailand,Family,2025-06-08,63595,New,26-35,30K-60K
TE11573,53.0,132799.0,Manali,Leisure,2025-02-17,16576,Converted,46-55,100K-150K
TE11574,57.0,224023.0,Paris,Family,2025-03-25,115225,Converted,56+,150K-250K
TE11575,25.0,183029.0,Thailand,Honeymoon,2025-04-18,65743,Converted,18-25,150K-250K
TE11576,33.0,195297.0,Manali,Honeymoon,2025-10-31,188542,New,26-35,150K-250K
TE11577,44.0,37318.0,Ladakh,Honeymoon,2025-04-11,59121,Converted,36-45,30K-60K
TE11578,56.0,64352.0,Goa,Honeymoon,2025-05-12,158685,Converted,56+,60K-100K
TE11579,23.0,81823.0,Jaipur,Adventure,2025-11-06,111193,New,18-25,60K-100K
TE11580,46.0,85816.0,Goa,Business,2025-03-01,49011,New,46-55,60K-100K
TE11581,32.0,63027.0,Singapore,Adventure,2025-08-30,93125,Contacted,26-35,60K-100K
TE11582,28.0,243521.0,Ladakh,Adventure,2025-07-20,111998,Contacted,26-35,150K-250K
TE11583,42.0,56269.0,Thailand,Honeymoon,2025-12-25,77116,New,36-45,30K-60K
TE11584,37.0,182299.0,London,Adventure,2025-06-28,114329,New,36-45,150K-250K
TE11585,48.0,154126.0,Singapore,Leisure,2025-07-09,113559,New,46-55,150K-250K
TE11586,33.0,159641.0,Bali,Honeymoon,2025-11-06,105872,New,26-35,150K-250K
TE11587,57.0,67799.0,Jaipur,Honeymoon,2025-12-27,84423,New,56+,60K-100K
TE11588,21.0,89370.0,Kashmir,Family,2025-09-23,43877,Converted,18-25,60K-100K
TE11589,59.0,158708.0,Singapore,Leisure,2025-09-12,82313,Contacted,56+,150K-250K
TE11590,19.0,87397.0,Thailand,Honeymoon,2025-11-15,91162,Contacted,18-25,60K-100K
TE11591,53.0,179035.0,Manali,Leisure,2025-12-23,19338,Converted,46-55,150K-250K
TE11592,34.0,27169.0,Jaipur,Family,2025-09-25,90923,Contacted,26-35,Below 30K
TE11593,36.0,34894.0,Bali,Family,2025-04-17,81612,New,36-45,30K-60K
TE11594,18.0,187008.0,Manali,Honeymoon,2025-08-22,39618,New,Under 18,150K-250K
TE11595,51.0,161088.0,Manali,Business,2025-03-27,73345,New,46-55,150K-250K
TE11596,25.0,28016.0,London,Leisure,2025-07-02,74085,Contacted,18-25,Below 30K
TE11597,49.0,226578.0,Jaipur,Leisure,2025-06-11,152553,Contacted,46-55,150K-250K
TE11598,52.0,19126.0,Manali,Family,2025-12-26,92704,Contacted,46-55,Below 30K
TE11599,58.0,239689.0,Dubai,Business,2025-07-21,121262,Contacted,56+,150K-250K
TE11600,51.0,187243.0,Paris,Leisure,2025-12-16,80876,Closed,46-55,150K-250K
TE11601,32.0,247249.0,Singapore,Family,2025-10-22,19413,New,26-35,150K-250K
TE11602,53.0,238139.0,Kashmir,Family,2025-11-05,108532,Contacted,46-55,150K-250K
TE11603,57.0,90645.0,London,Adventure,2025-03-03,61963,Contacted,56+,60K-100K
TE11604,33.0,193509.0,Singapore,Honeymoon,2025-10-10,73254,Converted,26-35,150K-250K
TE11605,23.0,66931.0,Bali,Adventure,2025-04-02,48146,Converted,18-25,60K-100K
TE11606,60.0,127420.0,Dubai,Family,2025-07-30,87547,Converted,56+,100K-150K
TE11607,25.0,73705.0,Thailand,Business,2025-04-05,122281,New,18-25,60K-100K
TE11608,46.0,130762.0,Manali,Adventure,2025-12-25,117646,Contacted,46-55,100K-150K
TE11609,29.0,220384.0,Goa,Leisure,2025-11-15,140517,Converted,26-35,150K-250K
TE11610,24.0,119184.0,London,Business,2025-07-29,145479,Contacted,18-25,100K-150K
TE11611,55.0,39435.0,Thailand,Adventure,2025-01-04,13394,Closed,46-55,30K-60K
TE11612,24.0,93317.0,Dubai,Honeymoon,2025-03-08,43223,Contacted,18-25,60K-100K
TE11613,50.0,200474.0,Singapore,Honeymoon,2025-03-24,21713,Contacted,46-55,150K-250K
TE11614,51.0,139038.0,Jaipur,Family,2025-12-20,107118,Contacted,46-55,100K-150K
TE11615,20.0,147963.0,Dubai,Leisure,2025-05-27,60742,Contacted,18-25,100K-150K
TE11616,26.0,118027.0,Dubai,Business,2025-01-18,67879,Converted,26-35,100K-150K
TE11617,56.0,85924.0,Goa,Honeymoon,2025-08-02,77419,New,56+,60K-100K
TE11618,42.0,156775.0,Kerala,Family,2025-12-12,98390,Contacted,36-45,150K-250K
TE11619,23.0,164877.0,Jaipur,Business,2025-07-24,33014,Contacted,18-25,150K-250K
TE11620,65.0,226364.0,Jaipur,Honeymoon,2025-06-11,40940,Closed,56+,150K-250K
TE11621,30.0,161325.0,Manali,Honeymoon,2025-03-05,85045,Contacted,26-35,150K-250K
TE11622,18.0,248843.0,Kashmir,Leisure,2025-11-16,126956,Closed,Under 18,150K-250K
TE11623,62.0,209766.0,Singapore,Honeymoon,2025-02-08,84111,Closed,56+,150K-250K
TE11624,18.0,36268.0,Thailand,Adventure,2025-12-06,57292,New,Under 18,30K-60K
TE11625,44.0,108984.0,Goa,Leisure,2025-03-22,10000,Closed,36-45,100K-150K
TE11626,65.0,107246.0,Singapore,Adventure,2025-02-20,118344,Closed,56+,100K-150K
TE11627,45.0,18700.0,Thailand,Leisure,2025-05-07,59242,New,36-45,Below 30K
TE11628,46.0,59924.0,Dubai,Leisure,2025-01-02,44840,Contacted,46-55,30K-60K
TE11629,36.0,194828.0,Manali,Honeymoon,2025-01-06,24964,New,36-45,150K-250K
TE11630,24.0,99692.0,Dubai,Family,2025-03-09,34631,Contacted,18-25,60K-100K
TE11631,45.0,52307.0,Dubai,Adventure,2025-09-10,51358,New,36-45,30K-60K
TE11632,61.0,84694.0,Jaipur,Leisure,2025-10-24,76640,Converted,56+,60K-100K
TE11633,22.0,81731.0,Dubai,Honeymoon,2025-04-01,42694,Contacted,18-25,60K-100K
TE11634,60.0,58492.0,Dubai,Honeymoon,2025-08-23,91500,Contacted,56+,30K-60K
TE11635,37.0,41476.0,Singapore,Family,2025-05-08,76374,New,36-45,30K-60K
TE11636,43.0,195266.0,Goa,Leisure,2025-06-07,162770,Converted,36-45,150K-250K
TE11637,25.0,209290.0,Dubai,Leisure,2025-05-02,25344,Contacted,18-25,150K-250K
TE11638,47.0,133139.0,Singapore,Leisure,2025-11-21,90652,Contacted,46-55,100K-150K
TE11639,26.0,160788.0,Manali,Leisure,2025-07-06,91090,New,26-35,150K-250K
TE11640,31.0,231265.0,Manali,Business,2025-07-04,48930,New,26-35,150K-250K
TE11641,52.0,213498.0,Manali,Adventure,2025-11-09,88334,Contacted,46-55,150K-250K
TE11642,20.0,25561.0,Goa,Honeymoon,2025-08-28,111936,Closed,18-25,Below 30K
TE11643,39.0,239086.0,Jaipur,Business,2025-02-24,88377,New,36-45,150K-250K
TE11644,46.0,33538.0,Goa,Business,2025-05-05,133456,Converted,46-55,30K-60K
TE11645,24.0,24164.0,Dubai,Adventure,2025-02-05,10000,New,18-25,Below 30K
TE11646,32.0,111559.0,London,Family,2025-09-09,55522,Converted,26-35,100K-150K
TE11647,34.0,191038.0,Kashmir,Family,2025-06-30,136627,New,26-35,150K-250K
TE11648,49.0,36624.0,Manali,Leisure,2025-01-17,116921,Contacted,46-55,30K-60K
TE11649,64.0,85973.0,Dubai,Honeymoon,2025-05-26,103918,Contacted,56+,60K-100K
TE11650,58.0,78953.0,Jaipur,Family,2025-10-30,128163,New,56+,60K-100K
TE11651,27.0,110192.0,Thailand,Adventure,2025-11-27,17920,New,26-35,100K-150K
TE11652,18.0,246759.0,Ladakh,Family,2025-12-17,112846,Contacted,Under 18,150K-250K
TE11653,20.0,94888.0,Goa,Honeymoon,2025-12-02,122253,Contacted,18-25,60K-100K
TE11654,46.0,66478.0,Goa,Leisure,2025-08-10,61945,Closed,46-55,60K-100K
TE11655,25.0,133171.0,Paris,Honeymoon,2025-12-04,177023,Contacted,18-25,100K-150K
TE11656,29.0,63963.0,Thailand,Business,2025-12-15,91872,Closed,26-35,60K-100K
TE11657,58.0,48888.0,Thailand,Honeymoon,2025-08-20,10000,Contacted,56+,30K-60K
TE11658,59.0,151085.0,Goa,Honeymoon,2025-05-31,98345,New,56+,150K-250K
TE11659,58.0,115557.0,Kerala,Leisure,2025-12-18,59805,New,56+,100K-150K
TE11660,30.0,133536.0,Manali,Honeymoon,2025-06-01,125775,Contacted,26-35,100K-150K
TE11661,47.0,211058.0,Singapore,Honeymoon,2025-03-02,104178,New,46-55,150K-250K
TE11662,47.0,152662.0,Kashmir,Family,2025-02-08,64073,Closed,46-55,150K-250K
TE11663,26.0,53999.0,Jaipur,Family,2025-07-26,137586,Converted,26-35,30K-60K
TE11664,44.0,105402.0,Goa,Honeymoon,2025-01-13,117881,Contacted,36-45,100K-150K
TE11665,43.0,90518.0,Kerala,Leisure,2025-02-13,56023,Contacted,36-45,60K-100K
TE11666,37.0,209809.0,Paris,Adventure,2025-07-12,79678,Contacted,36-45,150K-250K
TE11667,54.0,89229.0,Ladakh,Honeymoon,2025-06-24,103092,Contacted,46-55,60K-100K
TE11668,50.0,50150.0,Dubai,Business,2025-07-06,72251,New,46-55,30K-60K
TE11669,43.0,188754.0,Thailand,Adventure,2025-07-04,73296,New,36-45,150K-250K
TE11670,52.0,117387.0,Dubai,Family,2025-12-28,86285,New,46-55,100K-150K
TE11671,54.0,40240.0,Manali,Business,2025-03-21,47697,New,46-55,30K-60K
TE11672,45.0,178025.0,Dubai,Leisure,2025-06-22,10000,Converted,36-45,150K-250K
TE11673,30.0,66838.0,Goa,Adventure,2025-08-12,93370,New,26-35,60K-100K
TE11674,54.0,219431.0,Dubai,Leisure,2025-04-10,15389,New,46-55,150K-250K
TE11675,52.0,211131.0,Singapore,Adventure,2025-03-07,50244,Closed,46-55,150K-250K
TE11676,65.0,103740.0,Manali,Honeymoon,2025-01-17,22995,Closed,56+,100K-150K
TE11677,25.0,146898.0,Goa,Adventure,2025-04-29,27304,Contacted,18-25,100K-150K
TE11678,38.0,149717.0,Goa,Business,2025-04-03,99922,Contacted,36-45,100K-150K
TE11679,62.0,169595.0,Goa,Business,2025-03-13,77219,Converted,56+,150K-250K
TE11680,42.0,34040.0,Thailand,Business,2025-04-09,75956,New,36-45,30K-60K
TE11681,63.0,93365.0,Kashmir,Honeymoon,2025-09-11,38943,Contacted,56+,60K-100K
TE11682,18.0,57514.0,Goa,Honeymoon,2025-10-29,62045,New,Under 18,30K-60K
TE11683,19.0,179819.0,Bali,Family,2025-07-08,98176,Contacted,18-25,150K-250K
TE11684,56.0,34040.0,Bali,Business,2025-01-25,83177,Closed,56+,30K-60K
TE11685,35.0,137935.0,London,Leisure,2025-09-25,113794,Converted,26-35,100K-150K
TE11686,42.0,186869.0,Dubai,Honeymoon,2025-02-25,118778,Closed,36-45,150K-250K
TE11687,38.0,238024.0,Dubai,Leisure,2025-01-21,76172,Converted,36-45,150K-250K
TE11688,37.0,84830.0,Jaipur,Adventure,2025-07-26,20171,Contacted,36-45,60K-100K
TE11689,63.0,19849.0,Thailand,Adventure,2025-06-04,58517,Converted,56+,Below 30K
TE11690,22.0,185909.0,Bali,Honeymoon,2025-04-24,81581,Converted,18-25,150K-250K
TE11691,55.0,18358.0,Jaipur,Honeymoon,2025-12-18,57823,Contacted,46-55,Below 30K
TE11692,60.0,33404.0,Manali,Leisure,2025-02-03,48088,New,56+,30K-60K
TE11693,49.0,247795.0,Bali,Honeymoon,2025-01-20,87441,Contacted,46-55,150K-250K
TE11694,36.0,218111.0,Thailand,Adventure,2025-08-02,170061,New,36-45,150K-250K
TE11695,25.0,182149.0,Paris,Leisure,2025-06-02,67913,Contacted,18-25,150K-250K
TE11696,50.0,211843.0,Singapore,Family,2025-10-19,84902,New,46-55,150K-250K
TE11697,40.0,35481.0,Paris,Family,2025-01-15,39079,Contacted,36-45,30K-60K
TE11698,25.0,38631.0,Jaipur,Adventure,2025-06-02,128519,New,18-25,30K-60K
TE11699,35.0,87792.0,Kerala,Adventure,2025-02-23,115616,New,26-35,60K-100K
TE11700,64.0,23511.0,Bali,Business,2025-01-15,113201,Contacted,56+,Below 30K
TE11701,30.0,224089.0,London,Adventure,2025-06-18,132593,New,26-35,150K-250K
TE11702,26.0,31059.0,Jaipur,Business,2025-09-25,70043,Closed,26-35,30K-60K
TE11703,50.0,144217.0,Dubai,Business,2025-02-27,74415,Contacted,46-55,100K-150K
TE11704,27.0,133171.0,Paris,Adventure,2025-11-03,144846,Contacted,26-35,100K-150K
TE11705,62.0,188517.0,Goa,Family,2025-07-08,107145,New,56+,150K-250K
TE11706,59.0,72451.0,Dubai,Honeymoon,2025-06-24,10000,Converted,56+,60K-100K
TE11707,65.0,127117.0,Goa,Family,2025-12-02,100919,Contacted,56+,100K-150K
TE11708,61.0,145199.0,Paris,Family,2025-04-30,64641,Contacted,56+,100K-150K
TE11709,29.0,196158.0,Manali,Adventure,2025-03-14,116436,New,26-35,150K-250K
TE11710,28.0,116889.0,Dubai,Leisure,2025-10-14,99287,Converted,26-35,100K-150K
TE11711,34.0,84128.0,Ladakh,Leisure,2025-02-09,24081,Closed,26-35,60K-100K
TE11712,40.0,202562.0,Manali,Adventure,2025-11-14,94409,Contacted,36-45,150K-250K
TE11713,60.0,223664.0,Kerala,Honeymoon,2025-10-28,92372,New,56+,150K-250K
TE11714,53.0,131424.0,Thailand,Adventure,2025-12-22,97721,New,46-55,100K-150K
TE11715,48.0,24500.0,Kerala,Leisure,2025-06-17,105144,New,46-55,Below 30K
TE11716,60.0,134153.0,Manali,Adventure,2025-08-15,137359,Converted,56+,100K-150K
TE11717,49.0,224316.0,Dubai,Family,2025-11-18,99486,Closed,46-55,150K-250K
TE11718,36.0,247470.0,Kerala,Adventure,2025-02-17,85801,Closed,36-45,150K-250K
TE11719,37.0,111040.0,Jaipur,Adventure,2025-04-22,125179,Converted,36-45,100K-150K
TE11720,42.0,52830.0,Manali,Leisure,2025-06-21,163496,New,36-45,30K-60K
TE11721,22.0,150742.0,Jaipur,Adventure,2025-08-17,117027,Closed,18-25,150K-250K
TE11722,53.0,210724.0,Kerala,Adventure,2025-09-05,92217,New,46-55,150K-250K
TE11723,49.0,237242.0,Dubai,Business,2025-12-03,100139,New,46-55,150K-250K
TE11724,53.0,30005.0,Kerala,Business,2025-06-28,93962,Converted,46-55,30K-60K
TE11725,43.0,85407.0,Goa,Adventure,2025-03-04,85648,New,36-45,60K-100K
TE11726,55.0,128814.0,Dubai,Leisure,2025-03-11,160781,Converted,46-55,100K-150K
TE11727,63.0,40795.0,Ladakh,Leisure,2025-10-19,58783,Closed,56+,30K-60K
TE11728,45.0,223630.0,Manali,Adventure,2025-06-17,125422,Converted,36-45,150K-250K
TE11729,39.0,44023.0,Kerala,Family,2025-08-18,80595,Converted,36-45,30K-60K
TE11730,23.0,172330.0,Paris,Family,2025-07-24,33185,Contacted,18-25,150K-250K
TE11731,55.0,231122.0,Dubai,Adventure,2025-10-23,78409,New,46-55,150K-250K
TE11732,61.0,176970.0,Kashmir,Adventure,2025-03-21,65863,Converted,56+,150K-250K
TE11733,51.0,195064.0,Dubai,Adventure,2025-03-04,105215,Contacted,46-55,150K-250K
TE11734,59.0,79089.0,Manali,Family,2025-09-25,88196,Closed,56+,60K-100K
TE11735,59.0,209973.0,Thailand,Honeymoon,2025-06-08,49229,New,56+,150K-250K
TE11736,56.0,115109.0,Bali,Leisure,2025-10-24,136485,New,56+,100K-150K
TE11737,42.0,32226.0,Singapore,Family,2025-02-16,123155,Contacted,36-45,30K-60K
TE11738,22.0,103047.0,Goa,Honeymoon,2025-04-09,140512,Converted,18-25,100K-150K
TE11739,18.0,99163.0,Goa,Honeymoon,2025-12-16,93294,Converted,Under 18,60K-100K
TE11740,27.0,138975.0,Singapore,Family,2025-11-04,83749,Closed,26-35,100K-150K
TE11741,38.0,79440.0,Manali,Family,2025-01-23,109625,New,36-45,60K-100K
TE11742,53.0,125237.0,Manali,Honeymoon,2025-10-25,64788,Contacted,46-55,100K-150K
TE11743,39.0,117289.0,Bali,Adventure,2025-01-24,89552,New,36-45,100K-150K
TE11744,19.0,93840.0,Dubai,Family,2025-02-13,78851,New,18-25,60K-100K
TE11745,28.0,179525.0,Goa,Adventure,2025-11-23,33864,Contacted,26-35,150K-250K
TE11746,65.0,88871.0,Goa,Family,2025-02-15,89461,Contacted,56+,60K-100K
TE11747,65.0,195661.0,Jaipur,Leisure,2025-04-20,69566,Contacted,56+,150K-250K
TE11748,36.0,76198.0,Kerala,Adventure,2025-02-19,76511,Contacted,36-45,60K-100K
TE11749,56.0,218652.0,Thailand,Leisure,2025-08-06,97732,Contacted,56+,150K-250K
TE11750,52.0,102691.0,Goa,Adventure,2025-01-21,129539,Converted,46-55,100K-150K
