Customer_ID,Age,Income,Destination,Travel_Type,Enquiry_Date,Budget,Status
TE11508,41.0,154305.0,Manali,Business,2025-03-25,114694,Contacted
TE11509,59.0,79632.0,Bali,Family,2025-11-13,105330,Converted
TE11510,50.0,242159.0,Dubai,Family,2025-05-09,104246,New
TE11511,34.0,87455.0,Kerala,Business,2025-01-03,57324,Contacted
TE11512,28.0,139099.0,Jaipur,Leisure,2025-06-27,95299,Converted
TE11513,53.0,46515.0,Thailand,Adventure,2025-01-20,32306,Closed
TE11514,33.0,229073.0,Goa,Honeymoon,2025-04-09,139675,New
TE11515,29.0,229550.0,Goa,Adventure,2025-09-18,35910,Closed
TE11516,62.0,202132.0,Dubai,Business,2025-07-24,72875,Converted
TE11517,41.0,99578.0,Jaipur,Adventure,2025-09-15,38839,Converted
TE11518,20.0,31622.0,Dubai,Family,2025-11-16,59444,Contacted
TE11519,41.0,182944.0,Bali,Business,2025-06-20,85470,Converted
TE11520,40.0,117551.0,Manali,Adventure,2025-07-17,66493,Converted
TE11521,59.0,247768.0,Goa,Business,2025-01-22,125049,New
TE11522,52.0,180010.0,Paris,Leisure,2025-04-15,92942,Closed
TE11523,27.0,142963.0,Bali,Adventure,2025-09-21,68798,Closed
TE11524,25.0,246918.0,Thailand,Family,2025-01-23,80325,Contacted
TE11525,46.0,203709.0,Bali,Family,2025-05-11,127690,Converted
TE11526,20.0,124343.0,Kerala,Business,2025-02-19,116810,Contacted
TE11527,33.0,22374.0,Bali,Business,2025-11-09,45143,Converted
TE11528,24.0,39526.0,Singapore,Honeymoon,2025-07-24,61177,Converted
TE11529,18.0,120942.0,Manali,Honeymoon,2025-08-23,101618,New
TE11530,62.0,148386.0,Kerala,Adventure,2025-09-06,97368,New
TE11531,22.0,24995.0,Bali,Business,2025-03-23,48237,New
TE11532,18.0,47362.0,Dubai,Honeymoon,2025-01-19,111219,Closed
TE11533,62.0,181397.0,Singapore,Leisure,2025-05-25,53819,Contacted
TE11534,27.0,192353.0,Jaipur,Business,2025-03-09,130634,Closed
TE11535,57.0,24916.0,Jaipur,Adventure,2025-04-28,103531,Contacted
TE11536,19.0,135781.0,Goa,Family,2025-04-27,45383,New
TE11537,25.0,36786.0,Singapore,Family,2025-10-12,66482,Closed
TE11538,23.0,185836.0,Thailand,Business,2025-04-27,65874,Contacted
TE11539,51.0,211505.0,Manali,Adventure,2025-02-25,90596,Contacted
TE11540,47.0,219692.0,Paris,Adventure,2025-12-15,77861,New
TE11541,40.0,156777.0,Goa,Leisure,2025-01-18,44908,New
TE11542,29.0,163916.0,Goa,Adventure,2025-03-16,36201,New
TE11543,22.0,232970.0,London,Leisure,2025-05-07,104216,Contacted
TE11544,45.0,160086.0,Jaipur,Family,2025-01-23,95018,Contacted
TE11545,29.0,121536.0,Dubai,Business,2025-11-24,88694,New
TE11546,46.0,193061.0,,Family,2025-05-09,94476,New
TE11547,50.0,155075.0,London,Business,2025-10-12,63338,New
TE11548,58.0,213450.0,Manali,Business,2025-02-18,91440,Contacted
TE11549,41.0,139731.0,Bali,Leisure,2025-07-09,173848,Closed
TE11550,18.0,219621.0,Dubai,Family,2025-02-16,126110,Contacted
TE11551,31.0,28408.0,Goa,Family,2025-03-26,74906,New
TE11552,58.0,26451.0,Singapore,Adventure,2025-05-29,66682,Contacted
TE11553,43.0,40977.0,Goa,Business,2025-11-11,10000,Closed
TE11554,47.0,147036.0,Singapore,Adventure,2025-04-22,122404,Converted
TE11555,39.0,182483.0,Manali,Leisure,2025-10-02,112531,Converted
TE11556,25.0,68174.0,Bali,Family,2025-02-03,65966,Closed
TE11557,61.0,54133.0,Bali,Adventure,2025-04-02,34890,Contacted
TE11558,55.0,217601.0,Bali,Adventure,2025-08-08,44566,Closed
TE11559,65.0,192125.0,Goa,Family,2025-06-20,100554,New
TE11560,59.0,168428.0,Bali,Honeymoon,2025-07-02,81873,Converted
TE11561,31.0,131301.0,London,Adventure,2025-09-04,109206,Closed
TE11562,30.0,115492.0,Manali,Adventure,2025-01-29,88026,Closed
TE11563,29.0,22762.0,,Leisure,2025-09-11,118837,Contacted
TE11564,62.0,61640.0,Ladakh,Adventure,2025-11-11,97935,Converted
TE11565,44.0,226103.0,Manali,Family,2025-10-06,114008,New
TE11566,39.0,96653.0,Singapore,Honeymoon,2025-04-14,11861,Contacted
TE11567,64.0,181454.0,Bali,Adventure,2025-05-08,41798,Contacted
TE11568,46.0,181277.0,Goa,Leisure,2025-12-16,72248,Contacted
TE11569,61.0,89786.0,Kerala,Family,2025-10-15,122785,Converted
TE11570,65.0,65411.0,Kerala,Honeymoon,2025-12-06,150819,New
TE11571,21.0,178467.0,Dubai,Leisure,2025-11-29,79252,New
TE11572,35.0,39711.0,Thailand,Family,2025-06-08,63595,New
TE11573,53.0,132799.0,Manali,Leisure,2025-02-17,16576,Converted
TE11574,57.0,224023.0,Paris,Family,2025-03-25,115225,Converted
TE11575,25.0,183029.0,Thailand,Honeymoon,2025-04-18,65743,Converted
TE11576,33.0,195297.0,Manali,Honeymoon,2025-10-31,188542,New
TE11577,44.0,37318.0,Ladakh,Honeymoon,2025-04-11,59121,Converted
TE11578,56.0,64352.0,Goa,Honeymoon,2025-05-12,158685,Converted
TE11579,23.0,81823.0,Jaipur,Adventure,2025-11-06,111193,New
TE11580,46.0,85816.0,Goa,Business,2025-03-01,49011,New
TE11581,32.0,63027.0,Singapore,Adventure,2025-08-30,93125,Contacted
TE11582,28.0,243521.0,Ladakh,Adventure,2025-07-20,111998,Contacted
TE11583,42.0,56269.0,Thailand,Honeymoon,2025-12-25,77116,New
TE11584,37.0,182299.0,London,Adventure,2025-06-28,114329,New
TE11585,48.0,154126.0,Singapore,Leisure,2025-07-09,113559,New
TE11586,33.0,159641.0,Bali,Honeymoon,2025-11-06,105872,New
TE11587,57.0,67799.0,Jaipur,Honeymoon,2025-12-27,84423,New
TE11588,21.0,89370.0,Kashmir,Family,2025-09-23,43877,Converted
TE11589,59.0,158708.0,Singapore,Leisure,2025-09-12,82313,Contacted
TE11590,19.0,87397.0,Thailand,Honeymoon,2025-11-15,91162,Contacted
TE11591,53.0,179035.0,Manali,Leisure,2025-12-23,19338,Converted
TE11592,34.0,27169.0,Jaipur,Family,2025-09-25,90923,Contacted
TE11593,36.0,34894.0,Bali,Family,2025-04-17,81612,New
TE11594,18.0,187008.0,Manali,Honeymoon,2025-08-22,39618,New
TE11595,51.0,161088.0,Manali,Business,2025-03-27,73345,New
TE11596,25.0,28016.0,London,Leisure,2025-07-02,74085,Contacted
TE11597,49.0,226578.0,Jaipur,Leisure,2025-06-11,152553,Contacted
TE11598,52.0,19126.0,Manali,Family,2025-12-26,92704,Contacted
TE11599,58.0,239689.0,Dubai,Business,2025-07-21,121262,Contacted
TE11600,51.0,187243.0,Paris,Leisure,2025-12-16,80876,Closed
TE11601,32.0,247249.0,Singapore,Family,2025-10-22,19413,New
TE11602,53.0,238139.0,Kashmir,Family,2025-11-05,108532,Contacted
TE11603,57.0,90645.0,London,Adventure,2025-03-03,61963,Contacted
TE11604,33.0,193509.0,Singapore,Honeymoon,2025-10-10,73254,Converted
TE11605,23.0,66931.0,Bali,Adventure,2025-04-02,48146,Converted
TE11606,60.0,127420.0,Dubai,Family,2025-07-30,87547,Converted
TE11607,25.0,73705.0,Thailand,Business,2025-04-05,122281,New
TE11608,46.0,130762.0,Manali,Adventure,2025-12-25,117646,Contacted
TE11609,29.0,220384.0,Goa,Leisure,2025-11-15,140517,Converted
TE11610,24.0,119184.0,London,Business,2025-07-29,145479,Contacted
TE11611,55.0,39435.0,Thailand,Adventure,2025-01-04,13394,Closed
TE11612,24.0,93317.0,Dubai,Honeymoon,2025-03-08,43223,Contacted
TE11613,50.0,200474.0,Singapore,Honeymoon,2025-03-24,21713,Contacted
TE11614,51.0,139038.0,Jaipur,Family,2025-12-20,107118,Contacted
TE11615,20.0,147963.0,Dubai,Leisure,2025-05-27,60742,Contacted
TE11616,26.0,118027.0,Dubai,Business,2025-01-18,67879,Converted
TE11617,56.0,85924.0,Goa,Honeymoon,2025-08-02,77419,New
TE11618,42.0,156775.0,Kerala,Family,2025-12-12,98390,Contacted
TE11619,23.0,164877.0,Jaipur,Business,2025-07-24,33014,Contacted
TE11620,65.0,226364.0,Jaipur,Honeymoon,2025-06-11,40940,Closed
TE11621,30.0,161325.0,Manali,Honeymoon,2025-03-05,85045,Contacted
TE11622,18.0,248843.0,Kashmir,Leisure,2025-11-16,126956,Closed
TE11623,62.0,209766.0,Singapore,Honeymoon,2025-02-08,84111,Closed
TE11624,18.0,36268.0,Thailand,Adventure,2025-12-06,57292,New
TE11625,44.0,108984.0,Goa,Leisure,2025-03-22,10000,Closed
TE11626,65.0,107246.0,Singapore,Adventure,2025-02-20,118344,Closed
TE11627,45.0,18700.0,Thailand,Leisure,2025-05-07,59242,New
TE11628,46.0,59924.0,Dubai,Leisure,2025-01-02,44840,Contacted
TE11629,36.0,194828.0,Manali,Honeymoon,2025-01-06,24964,New
TE11630,24.0,99692.0,Dubai,Family,2025-03-09,34631,Contacted
TE11631,45.0,52307.0,Dubai,Adventure,2025-09-10,51358,New
TE11632,61.0,84694.0,Jaipur,Leisure,2025-10-24,76640,Converted
TE11633,22.0,81731.0,Dubai,Honeymoon,2025-04-01,42694,Contacted
TE11634,60.0,58492.0,Dubai,Honeymoon,2025-08-23,91500,Contacted
TE11635,37.0,41476.0,Singapore,Family,2025-05-08,76374,New
TE11636,43.0,195266.0,Goa,Leisure,2025-06-07,162770,Converted
TE11637,25.0,209290.0,Dubai,Leisure,2025-05-02,25344,Contacted
TE11638,47.0,133139.0,Singapore,Leisure,2025-11-21,90652,Contacted
TE11639,26.0,160788.0,Manali,Leisure,2025-07-06,91090,New
TE11640,31.0,231265.0,Manali,Business,2025-07-04,48930,New
TE11641,52.0,213498.0,Manali,Adventure,2025-11-09,88334,Contacted
TE11642,20.0,25561.0,Goa,Honeymoon,2025-08-28,111936,Closed
TE11643,39.0,239086.0,Jaipur,Business,2025-02-24,88377,New
TE11644,46.0,33538.0,Goa,Business,2025-05-05,133456,Converted
TE11645,24.0,24164.0,Dubai,Adventure,2025-02-05,10000,New
TE11646,32.0,111559.0,London,Family,2025-09-09,55522,Converted
TE11647,34.0,191038.0,Kashmir,Family,2025-06-30,136627,New
TE11648,49.0,36624.0,Manali,Leisure,2025-01-17,116921,Contacted
TE11649,64.0,85973.0,Dubai,Honeymoon,2025-05-26,103918,Contacted
TE11650,58.0,78953.0,Jaipur,Family,2025-10-30,128163,New
TE11651,27.0,110192.0,Thailand,Adventure,2025-11-27,17920,New
TE11652,18.0,246759.0,Ladakh,Family,2025-12-17,112846,Contacted
TE11653,20.0,94888.0,Goa,Honeymoon,2025-12-02,122253,Contacted
TE11654,46.0,66478.0,Goa,Leisure,2025-08-10,61945,Closed
TE11655,25.0,,Paris,Honeymoon,2025-12-04,177023,Contacted
TE11656,29.0,63963.0,Thailand,Business,2025-12-15,91872,Closed
TE11657,58.0,48888.0,Thailand,Honeymoon,2025-08-20,10000,Contacted
TE11658,59.0,151085.0,Goa,Honeymoon,2025-05-31,98345,New
TE11659,58.0,115557.0,Kerala,Leisure,2025-12-18,59805,New
TE11660,30.0,133536.0,Manali,Honeymoon,2025-06-01,125775,Contacted
TE11661,47.0,211058.0,Singapore,Honeymoon,2025-03-02,104178,New
TE11662,47.0,152662.0,Kashmir,Family,2025-02-08,64073,Closed
TE11663,26.0,53999.0,Jaipur,Family,2025-07-26,137586,Converted
TE11664,44.0,105402.0,Goa,Honeymoon,2025-01-13,117881,Contacted
TE11665,43.0,90518.0,Kerala,Leisure,2025-02-13,56023,Contacted
TE11666,37.0,209809.0,Paris,Adventure,2025-07-12,79678,Contacted
TE11667,54.0,89229.0,Ladakh,Honeymoon,2025-06-24,103092,Contacted
TE11668,50.0,50150.0,Dubai,Business,2025-07-06,72251,New
TE11669,43.0,188754.0,Thailand,Adventure,2025-07-04,73296,New
TE11670,52.0,117387.0,Dubai,Family,2025-12-28,86285,New
TE11671,54.0,40240.0,Manali,Business,2025-03-21,47697,New
TE11672,45.0,178025.0,Dubai,Leisure,2025-06-22,10000,Converted
TE11673,30.0,66838.0,Goa,Adventure,2025-08-12,93370,New
TE11674,54.0,219431.0,Dubai,Leisure,2025-04-10,15389,New
TE11675,52.0,211131.0,Singapore,Adventure,2025-03-07,50244,Closed
TE11676,65.0,103740.0,Manali,Honeymoon,2025-01-17,22995,Closed
TE11677,25.0,146898.0,Goa,Adventure,2025-04-29,27304,Contacted
TE11678,38.0,149717.0,Goa,Business,2025-04-03,99922,Contacted
TE11679,62.0,169595.0,Goa,Business,2025-03-13,77219,Converted
TE11680,42.0,34040.0,Thailand,Business,2025-04-09,75956,New
TE11681,63.0,93365.0,Kashmir,Honeymoon,2025-09-11,38943,Contacted
TE11682,18.0,57514.0,Goa,Honeymoon,2025-10-29,62045,New
TE11683,19.0,179819.0,Bali,Family,2025-07-08,98176,Contacted
TE11684,56.0,34040.0,Bali,Business,2025-01-25,83177,Closed
TE11685,35.0,137935.0,London,Leisure,2025-09-25,113794,Converted
TE11686,42.0,186869.0,Dubai,Honeymoon,2025-02-25,118778,Closed
TE11687,38.0,238024.0,Dubai,Leisure,2025-01-21,76172,Converted
TE11688,37.0,84830.0,Jaipur,Adventure,2025-07-26,20171,Contacted
TE11689,63.0,19849.0,Thailand,Adventure,2025-06-04,58517,Converted
TE11690,22.0,185909.0,Bali,Honeymoon,2025-04-24,81581,Converted
TE11691,55.0,18358.0,Jaipur,Honeymoon,2025-12-18,57823,Contacted
TE11692,60.0,33404.0,Manali,Leisure,2025-02-03,48088,New
TE11693,49.0,247795.0,Bali,Honeymoon,2025-01-20,87441,Contacted
TE11694,36.0,218111.0,Thailand,Adventure,2025-08-02,170061,New
TE11695,25.0,182149.0,Paris,Leisure,2025-06-02,67913,Contacted
TE11696,50.0,211843.0,Singapore,Family,2025-10-19,84902,New
TE11697,40.0,35481.0,Paris,Family,2025-01-15,39079,Contacted
TE11698,25.0,38631.0,Jaipur,Adventure,2025-06-02,128519,New
TE11699,35.0,87792.0,Kerala,Adventure,2025-02-23,115616,New
TE11700,64.0,23511.0,Bali,Business,2025-01-15,113201,Contacted
TE11701,30.0,224089.0,London,Adventure,2025-06-18,132593,New
TE11702,26.0,31059.0,Jaipur,Business,2025-09-25,70043,Closed
TE11703,50.0,144217.0,Dubai,Business,2025-02-27,74415,Contacted
TE11704,27.0,,Paris,Adventure,2025-11-03,144846,Contacted
TE11705,62.0,188517.0,Goa,Family,2025-07-08,107145,New
TE11706,59.0,72451.0,Dubai,Honeymoon,2025-06-24,10000,Converted
TE11707,65.0,127117.0,Goa,Family,2025-12-02,100919,Contacted
TE11708,61.0,145199.0,Paris,Family,2025-04-30,64641,Contacted
TE11709,29.0,196158.0,Manali,Adventure,2025-03-14,116436,New
TE11710,28.0,116889.0,Dubai,Leisure,2025-10-14,99287,Converted
TE11711,34.0,84128.0,Ladakh,Leisure,2025-02-09,24081,Closed
TE11712,40.0,202562.0,Manali,Adventure,2025-11-14,94409,Contacted
TE11713,60.0,223664.0,Kerala,Honeymoon,2025-10-28,92372,New
TE11714,53.0,131424.0,Thailand,Adventure,2025-12-22,97721,New
TE11715,48.0,24500.0,Kerala,Leisure,2025-06-17,105144,New
TE11716,60.0,134153.0,Manali,Adventure,2025-08-15,137359,Converted
TE11717,49.0,224316.0,Dubai,Family,2025-11-18,99486,Closed
TE11718,36.0,247470.0,Kerala,Adventure,2025-02-17,85801,Closed
TE11719,37.0,111040.0,Jaipur,Adventure,2025-04-22,125179,Converted
TE11720,42.0,52830.0,Manali,Leisure,2025-06-21,163496,New
TE11721,22.0,150742.0,Jaipur,Adventure,2025-08-17,117027,Closed
TE11722,53.0,210724.0,Kerala,Adventure,2025-09-05,92217,New
TE11723,49.0,237242.0,Dubai,Business,2025-12-03,100139,New
TE11724,53.0,30005.0,Kerala,Business,2025-06-28,93962,Converted
TE11725,43.0,85407.0,Goa,Adventure,2025-03-04,85648,New
TE11726,55.0,128814.0,Dubai,Leisure,2025-03-11,160781,Converted
TE11727,63.0,40795.0,Ladakh,Leisure,2025-10-19,58783,Closed
TE11728,45.0,223630.0,Manali,Adventure,2025-06-17,125422,Converted
TE11729,39.0,44023.0,Kerala,Family,2025-08-18,80595,Converted
TE11730,23.0,172330.0,Paris,Family,2025-07-24,33185,Contacted
TE11731,55.0,231122.0,Dubai,Adventure,2025-10-23,78409,New
TE11732,61.0,176970.0,Kashmir,Adventure,2025-03-21,65863,Converted
TE11733,51.0,195064.0,Dubai,Adventure,2025-03-04,105215,Contacted
TE11734,59.0,79089.0,Manali,Family,2025-09-25,88196,Closed
TE11735,59.0,209973.0,Thailand,Honeymoon,2025-06-08,49229,New
TE11736,56.0,115109.0,Bali,Leisure,2025-10-24,136485,New
TE11737,42.0,32226.0,Singapore,Family,2025-02-16,123155,Contacted
TE11738,22.0,103047.0,Goa,Honeymoon,2025-04-09,140512,Converted
TE11739,18.0,99163.0,Goa,Honeymoon,2025-12-16,93294,Converted
TE11740,27.0,138975.0,Singapore,Family,2025-11-04,83749,Closed
TE11741,38.0,79440.0,Manali,Family,2025-01-23,109625,New
TE11742,53.0,125237.0,Manali,Honeymoon,2025-10-25,64788,Contacted
TE11743,39.0,117289.0,Bali,Adventure,2025-01-24,89552,New
TE11744,19.0,93840.0,Dubai,Family,2025-02-13,78851,New
TE11745,28.0,179525.0,Goa,Adventure,2025-11-23,33864,Contacted
TE11746,65.0,88871.0,Goa,Family,2025-02-15,89461,Contacted
TE11747,65.0,195661.0,Jaipur,Leisure,2025-04-20,69566,Contacted
TE11748,36.0,76198.0,Kerala,Adventure,2025-02-19,76511,Contacted
TE11749,56.0,218652.0,Thailand,Leisure,2025-08-06,97732,Contacted
TE11750,52.0,102691.0,Goa,Adventure,2025-01-21,129539,Converted
TE11751,62.0,27441.0,Manali,Family,2025-04-15,55293,New
TE11752,60.0,52786.0,Kerala,Family,2025-04-29,73220,New
TE11753,48.0,205052.0,Paris,Business,2025-08-25,58222,Converted
TE11754,36.0,220329.0,Jaipur,Leisure,2025-06-30,55944,Converted
TE11755,48.0,67179.0,Kashmir,Business,2025-03-12,64190,Converted
TE11756,33.0,157692.0,Kerala,Adventure,2025-06-19,78124,New
TE11757,34.0,151248.0,Paris,Honeymoon,2025-06-17,105506,Contacted
TE11758,47.0,49038.0,London,Honeymoon,2025-05-09,96216,Closed
TE11759,45.0,122863.0,Goa,Business,2025-07-14,48010,Contacted
TE11760,45.0,178976.0,Kashmir,Leisure,2025-04-29,130296,Contacted
TE11761,36.0,242374.0,Jaipur,Business,2025-05-02,118054,Closed
TE11762,37.0,214659.0,Jaipur,Leisure,2025-10-13,53459,New
TE11763,18.0,40697.0,Kashmir,Business,2025-04-02,127844,Converted
TE11764,46.0,73108.0,Jaipur,Honeymoon,2025-04-30,96443,Closed
TE11765,45.0,119317.0,Jaipur,Family,2025-02-21,79524,New
TE11766,62.0,52939.0,Dubai,Adventure,2025-09-12,97533,Converted
TE11767,42.0,150400.0,Singapore,Leisure,2025-09-15,84098,Contacted
TE11768,40.0,19999.0,Kerala,Business,2025-09-04,104078,Closed
TE11769,21.0,44337.0,Manali,Honeymoon,2025-03-03,91556,Closed
TE11770,27.0,28962.0,Bali,Business,2025-06-14,73190,Closed
TE11771,34.0,86553.0,Singapore,Honeymoon,2025-04-17,14096,New
TE11772,36.0,194843.0,Paris,Business,2025-10-05,103451,Converted
TE11773,35.0,59127.0,Goa,Business,2025-05-03,71922,Closed
TE11774,36.0,247028.0,Jaipur,Family,2025-06-01,112228,Contacted
TE11775,54.0,80534.0,Goa,Honeymoon,2025-06-15,101859,Contacted
TE11776,24.0,28412.0,Goa,Adventure,2025-10-04,72832,New
TE11777,33.0,95834.0,Jaipur,Honeymoon,2025-09-13,120805,Closed
TE11778,25.0,191553.0,Goa,Honeymoon,2025-10-26,92169,New
TE11779,32.0,42743.0,Dubai,Family,2025-06-05,90727,New
TE11780,50.0,34672.0,Singapore,Honeymoon,2025-10-26,80166,Closed
TE11781,20.0,215048.0,Dubai,Adventure,2025-11-14,143924,Closed
TE11782,34.0,155375.0,London,Honeymoon,2025-07-10,60036,Closed
TE11783,19.0,97633.0,Kashmir,Family,2025-09-05,73706,Contacted
TE11784,63.0,193410.0,Kerala,Adventure,2025-11-28,41693,New
TE11785,52.0,213884.0,Kashmir,Business,2025-11-02,110436,Contacted
TE11786,29.0,101335.0,Thailand,Leisure,2025-04-11,64625,New
TE11787,27.0,148194.0,Dubai,Honeymoon,2025-09-18,68549,Closed
TE11788,22.0,20536.0,Bali,Adventure,2025-06-12,66907,Contacted
TE11789,40.0,89023.0,Goa,Adventure,2025-02-24,87195,Contacted
TE11790,54.0,156084.0,Singapore,Leisure,2025-05-16,41223,New
TE11791,46.0,63727.0,Jaipur,Leisure,2025-12-22,10000,Contacted
TE11792,60.0,247969.0,Goa,Leisure,2025-12-15,101020,Closed
TE11793,34.0,243306.0,Dubai,Business,2025-10-14,11025,Converted
TE11794,31.0,77767.0,Kashmir,Business,2025-12-27,114895,New
TE11795,40.0,109956.0,Dubai,Family,2025-07-28,139548,New
TE11796,27.0,61962.0,Manali,Leisure,2025-10-03,79252,Contacted
TE11797,64.0,134916.0,Manali,Business,2025-03-02,130482,New
TE11798,26.0,46750.0,Jaipur,Honeymoon,2025-04-19,84151,Closed
TE11799,40.0,108700.0,Thailand,Family,2025-03-04,140973,Converted
TE11800,43.0,146819.0,Bali,Business,2025-12-08,69032,New
TE11801,20.0,159948.0,Jaipur,Family,2025-08-12,10000,Converted
TE11802,40.0,156375.0,Manali,Adventure,2025-12-06,82203,Contacted
TE11803,39.0,69369.0,Goa,Honeymoon,2025-06-01,144779,New
TE11804,30.0,201807.0,Jaipur,Family,2025-05-27,103724,Contacted
TE11805,24.0,178486.0,Ladakh,Honeymoon,2025-09-04,66964,New
TE11806,20.0,192713.0,Bali,Honeymoon,2025-07-26,96512,Contacted
TE11807,18.0,126542.0,Paris,Business,2025-05-16,118989,Converted
TE11808,41.0,225070.0,,Adventure,2025-04-26,82003,Closed
TE11809,22.0,108447.0,Jaipur,Leisure,2025-07-06,176924,New
TE11810,64.0,204940.0,Kerala,Family,2025-01-28,66890,Contacted
TE11811,29.0,65218.0,Jaipur,Honeymoon,2025-03-10,120088,New
TE11812,49.0,75366.0,Singapore,Business,2025-01-16,111668,Contacted
TE11813,50.0,140205.0,Jaipur,Adventure,2025-02-26,60506,New
TE11814,41.0,146964.0,Kashmir,Honeymoon,2025-03-14,70145,Contacted
TE11815,60.0,191122.0,Paris,Business,2025-01-28,120633,New
TE11816,23.0,86999.0,Goa,Business,2025-01-21,90068,Closed
TE11817,29.0,220455.0,Manali,Business,2025-10-26,96833,Closed
TE11818,30.0,94510.0,Jaipur,Business,2025-03-08,27741,New
TE11819,24.0,141931.0,Kerala,Honeymoon,2025-07-22,107960,Converted
TE11820,32.0,234212.0,Kerala,Adventure,2025-02-05,95055,New
TE11821,33.0,143141.0,Bali,Family,2025-12-11,82763,Converted
TE11822,54.0,176200.0,Dubai,Honeymoon,2025-03-28,97631,New
TE11823,32.0,228801.0,Singapore,Adventure,2025-09-30,70677,New
TE11824,60.0,244105.0,Bali,Honeymoon,2025-08-22,64283,Converted
TE11825,55.0,133862.0,Paris,Family,2025-10-07,76534,Contacted
TE11826,61.0,114724.0,Paris,Honeymoon,2025-08-18,68753,Contacted
TE11827,23.0,63688.0,Manali,Family,2025-07-05,161319,Contacted
TE11828,65.0,142686.0,Paris,Honeymoon,2025-10-09,116915,New
TE11829,47.0,231055.0,Ladakh,Leisure,2025-10-24,51104,New
TE11830,65.0,131011.0,Thailand,Honeymoon,2025-05-19,156270,Contacted
TE11831,35.0,98847.0,Kerala,Business,2025-12-09,69850,Contacted
TE11832,63.0,42890.0,Dubai,Business,2025-12-26,86031,New
TE11833,46.0,108418.0,Singapore,Business,2025-09-20,116410,Contacted
TE11834,21.0,72915.0,Bali,Adventure,2025-12-05,16050,Contacted
TE11835,37.0,244598.0,Dubai,Leisure,2025-02-08,76704,Converted
TE11836,24.0,140412.0,Ladakh,Honeymoon,2025-07-16,64933,Converted
TE11837,63.0,49781.0,Goa,Leisure,2025-08-25,92178,Contacted
TE11838,32.0,33630.0,Goa,Adventure,2025-12-04,97952,Contacted
TE11839,28.0,215373.0,Goa,Honeymoon,2025-02-13,82296,Contacted
TE11840,44.0,234100.0,Manali,Family,2025-10-21,80672,New
TE11841,38.0,195017.0,Thailand,Honeymoon,2025-01-29,122280,New
TE11842,22.0,46731.0,Paris,Honeymoon,2025-05-11,95552,New
TE11843,57.0,40802.0,Dubai,Leisure,2025-09-10,86450,Converted
TE11844,58.0,63931.0,Paris,Honeymoon,2025-04-16,90175,New
TE11845,53.0,192264.0,Paris,Family,2025-10-31,149256,Contacted
TE11846,47.0,195555.0,Dubai,Family,2025-12-05,91044,Contacted
TE11847,37.0,212381.0,Goa,Family,2025-02-27,66994,Contacted
TE11848,44.0,40488.0,Singapore,Family,2025-04-04,18185,Converted
TE11849,43.0,53545.0,Goa,Family,2025-01-27,34812,Converted
TE11850,25.0,226865.0,Bali,Adventure,2025-09-16,68654,New
TE11851,21.0,233469.0,Manali,Adventure,2025-11-19,81207,Converted
TE11852,30.0,186363.0,Bali,Leisure,2025-08-07,65553,Contacted
TE11853,39.0,42600.0,Ladakh,Adventure,2025-02-18,97290,New
TE11854,25.0,33920.0,Goa,Adventure,2025-03-05,65102,Converted
TE11855,23.0,30896.0,Goa,Family,2025-01-13,52993,Converted
TE11856,58.0,178509.0,Kashmir,Business,2025-06-28,106443,New
TE11857,35.0,214265.0,Jaipur,Leisure,2025-09-20,132929,Closed
TE11858,46.0,164538.0,Singapore,Adventure,2025-02-24,46249,Contacted
TE11859,43.0,78808.0,Goa,Leisure,2025-11-05,93530,Contacted
TE11860,53.0,193705.0,Dubai,Business,2025-04-02,18325,New
TE11861,53.0,31718.0,Jaipur,Honeymoon,2025-07-07,33391,New
TE11862,32.0,210142.0,Thailand,Adventure,2025-09-01,64393,Contacted
TE11863,58.0,224917.0,Dubai,Family,2025-07-16,124722,Contacted
TE11864,35.0,184658.0,Bali,Honeymoon,2025-06-23,57745,Contacted
TE11865,58.0,221990.0,Singapore,Business,2025-05-03,56436,Converted
TE11866,37.0,153993.0,Goa,Family,2025-06-06,86263,New
TE11867,23.0,126661.0,Dubai,Adventure,2025-03-28,86298,Converted
TE11868,54.0,92811.0,Manali,Honeymoon,2025-04-18,57520,Converted
TE11869,19.0,231837.0,Jaipur,Honeymoon,2025-10-02,154518,Converted
TE11870,55.0,179768.0,Singapore,Honeymoon,2025-11-18,75712,Converted
TE11871,20.0,62194.0,Jaipur,Leisure,2025-11-06,88975,Closed
TE11872,27.0,240018.0,Manali,Honeymoon,2025-05-01,70938,New
TE11873,46.0,31735.0,Bali,Leisure,2025-04-27,100399,Converted
TE11874,63.0,154305.0,Kerala,Business,2025-01-22,128224,Closed
TE11875,37.0,62206.0,Jaipur,Business,2025-04-10,143228,Contacted
TE11876,23.0,172128.0,Kerala,Family,2025-08-02,58321,New
TE11877,29.0,113735.0,Manali,Honeymoon,2025-04-08,123528,Closed
TE11878,61.0,119414.0,Singapore,Leisure,2025-09-24,104239,New
TE11879,52.0,173798.0,Paris,Business,2025-01-19,119109,New
TE11880,22.0,193420.0,Paris,Adventure,2025-05-30,81784,New
TE11881,36.0,106170.0,Manali,Adventure,2025-04-13,78454,Contacted
TE11882,30.0,249459.0,Kerala,Honeymoon,2025-06-29,117750,Contacted
TE11883,26.0,133646.0,Kerala,Business,2025-01-10,118414,Contacted
TE11884,58.0,55210.0,Dubai,Family,2025-06-02,139800,Closed
